#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP,Host,RefSeq category
Veillonella parvula ATCC 17745,Bacteria;Terrabacteria group;Firmicutes,ATCC 17745,SAMN00009759,PRJNA41557,GCA_000177435.1,Contig,2.16347,38.6,NA,ADFU01,19,1925,2009-12-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/177/435/GCA_000177435.1_ASM17743v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/177/435/GCF_000177435.1_ASM17743v1,Homo sapiens,NA
Veillonella parvula HSIVP1,Bacteria;Terrabacteria group;Firmicutes,HSIVP1,SAMN02471223,PRJNA196131,GCA_000448705.1, Chromosome,2.17799,38.6008,chromosome:NZ_CM002135.1/CM002135.1,ASKE01,1,3792,2013-08-19T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/448/705/GCA_000448705.1_HSIVP1_1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/448/705/GCF_000448705.1_HSIVP1_1.0,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.21,SAMN22165179,PRJNA737800,GCA_020539705.1,Contig,2.51905,43,NA,JAJBQO01,123,2282,2021-10-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/539/705/GCA_020539705.1_ASM2053970v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/539/705/GCF_020539705.1_ASM2053970v1,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.18,SAMN22165177,PRJNA737800,GCA_020539725.1,Contig,2.52073,43,NA,JAJBQP01,124,2283,2021-10-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/539/725/GCA_020539725.1_ASM2053972v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/539/725/GCF_020539725.1_ASM2053972v1,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.16,SAMN22165176,PRJNA737800,GCA_020539735.1,Contig,2.52083,43,NA,JAJBQQ01,127,2285,2021-10-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/539/735/GCA_020539735.1_ASM2053973v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/539/735/GCF_020539735.1_ASM2053973v1,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.8,SAMN22165181,PRJNA737800,GCA_020539765.1,Contig,2.51846,43,NA,JAJBQN01,121,2283,2021-10-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/539/765/GCA_020539765.1_ASM2053976v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/539/765/GCF_020539765.1_ASM2053976v1,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.12,SAMN22165174,PRJNA737800,GCA_020539785.1,Contig,2.52002,43,NA,JAJBQS01,126,2284,2021-10-20T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/539/785/GCA_020539785.1_ASM2053978v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/539/785/GCF_020539785.1_ASM2053978v1,Homo sapiens,NA
Veillonella ratti,Bacteria;Terrabacteria group;Firmicutes,MSK.5.1,SAMN22165173,PRJNA737800,GCA_020708935.1,Contig,2.52284,43,NA,JAJFCJ01,126,2319,2021-11-01T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/708/935/GCA_020708935.1_ASM2070893v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/708/935/GCF_020708935.1_ASM2070893v1,Homo sapiens,NA
Veillonella rogosae JCM 15642,Bacteria;Terrabacteria group;Firmicutes,JCM 15642,SAMD00090159,PRJDB3830,GCA_002959775.1,Contig,2.18711,38.9,NA,PPCX01,15,1945,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/775/GCA_002959775.1_ASM295977v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/775/GCF_002959775.1_ASM295977v1,Homo sapiens,representative
Veillonella seminalis,Bacteria;Terrabacteria group;Firmicutes,ADV4313-2,SAMN10465591,PRJNA506647,GCA_003992065.1,Contig,2.25269,42.2,NA,RQUZ01,27,2055,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/065/GCA_003992065.1_ASM399206v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/065/GCF_003992065.1_ASM399206v1,Homo sapiens,representative
Veillonella seminalis,Bacteria;Terrabacteria group;Firmicutes,CCUG 65427,SAMN12839050,PRJNA563568,GCA_008830375.1,Contig,2.26088,42.2,NA,WBKH01,21,2057,2019-10-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/830/375/GCA_008830375.1_ASM883037v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/830/375/GCF_008830375.1_ASM883037v1,Homo sapiens,NA
Veillonella seminalis ACS-216-V-Col6b,Bacteria;Terrabacteria group;Firmicutes,ACS-216-V-Col6b,SAMN02463888,PRJNA52119,GCA_000315505.1,Scaffold,2.32413,41.9,NA,AHAF01,4,2092,2012-11-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/315/505/GCA_000315505.1_Veil_ratt_ACS-216-V-COL6B_V1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/315/505/GCF_000315505.1_Veil_ratt_ACS-216-V-COL6B_V1,Homo sapiens,NA
Veillonella sp. 3_1_44,Bacteria;Terrabacteria group;Firmicutes,3_1_44,SAMN02463830,PRJNA41975,GCA_000163715.1,Scaffold,2.16346,38.7,NA,ADCV01,16,1869,2010-03-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/163/715/GCA_000163715.1_ASM16371v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/715/GCF_000163715.1_ASM16371v1,Homo sapiens,NA
Veillonella sp. 3310,Bacteria;Terrabacteria group;Firmicutes,3310,SAMN10465601,PRJNA506647,GCA_003999875.1,Contig,1.87038,39.6,NA,RQVJ01,16,1682,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/999/875/GCA_003999875.1_ASM399987v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/999/875/GCF_003999875.1_ASM399987v1,Homo sapiens,NA
Veillonella sp. 3627,Bacteria;Terrabacteria group;Firmicutes,3627,SAMN10465598,PRJNA506647,GCA_003992195.1,Contig,1.73878,39.3,NA,RQVG01,34,1510,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/195/GCA_003992195.1_ASM399219v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/195/GCF_003992195.1_ASM399219v1,Homo sapiens,NA
Veillonella sp. 3891,Bacteria;Terrabacteria group;Firmicutes,3891,SAMN10465596,PRJNA506647,GCA_003992315.1,Contig,1.89077,39.4,NA,RQVE01,38,1644,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/315/GCA_003992315.1_ASM399231v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/315/GCF_003992315.1_ASM399231v1,Homo sapiens,NA
Veillonella sp. 3913,Bacteria;Terrabacteria group;Firmicutes,3913,SAMN10465597,PRJNA506647,GCA_003992235.1,Contig,1.77052,39.4,NA,RQVF01,15,1571,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/235/GCA_003992235.1_ASM399223v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/235/GCF_003992235.1_ASM399223v1,Homo sapiens,NA
Veillonella sp. 3960,Bacteria;Terrabacteria group;Firmicutes,3960,SAMN10465600,PRJNA506647,GCA_003991995.1,Contig,1.86009,39.7,NA,RQVI01,69,1627,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/991/995/GCA_003991995.1_ASM399199v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/991/995/GCF_003991995.1_ASM399199v1,Homo sapiens,NA
Veillonella sp. 6_1_27,Bacteria;Terrabacteria group;Firmicutes,6_1_27,SAMN02463831,PRJNA41977,GCA_000163735.1,Scaffold,2.17442,38.7,NA,ADCW01,10,1899,2010-03-30T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/163/735/GCA_000163735.1_ASM16373v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/163/735/GCF_000163735.1_ASM16373v1,Homo sapiens,NA
Veillonella sp. ACP1,Bacteria;Terrabacteria group;Firmicutes,ACP1,SAMN00828793,PRJNA78581,GCA_000286635.1,Contig,2.04259,38.8,NA,ALKL01,26,1822,2012-08-10T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/286/635/GCA_000286635.1_VspACP1v1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/286/635/GCF_000286635.1_VspACP1v1.0,Homo sapiens,NA
Veillonella sp. AF13-2,Bacteria;Terrabacteria group;Firmicutes,AF13-2,SAMN09734232,PRJNA482748,GCA_003603295.1,Scaffold,2.02369,38.7,NA,QTMT01,14,1771,2018-10-01T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/603/295/GCA_003603295.1_ASM360329v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/603/295/GCF_003603295.1_ASM360329v1,Homo sapiens,NA
Veillonella sp. AF36-20BH,Bacteria;Terrabacteria group;Firmicutes,AF36-20BH,SAMN09734647,PRJNA482748,GCA_003602765.1,Scaffold,2.10045,38.6,NA,QTLR01,22,1879,2018-10-01T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/602/765/GCA_003602765.1_ASM360276v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/602/765/GCF_003602765.1_ASM360276v1,Homo sapiens,NA
Veillonella sp. AF42-16,Bacteria;Terrabacteria group;Firmicutes,AF42-16,SAMN09734700,PRJNA482748,GCA_003474105.1,Scaffold,2.03346,38.8,NA,QRNT01,119,1601,2018-09-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/474/105/GCA_003474105.1_ASM347410v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/474/105/GCF_003474105.1_ASM347410v1,Homo sapiens,NA
Veillonella sp. AM51-8BH,Bacteria;Terrabacteria group;Firmicutes,AM51-8BH,SAMN09736631,PRJNA482748,GCA_003463825.1,Scaffold,2.00615,38.7,NA,QSDY01,124,1592,2018-09-06T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/463/825/GCA_003463825.1_ASM346382v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/463/825/GCF_003463825.1_ASM346382v1,Homo sapiens,NA
Veillonella sp. AS16,Bacteria;Terrabacteria group;Firmicutes,AS16,SAMN02597445,PRJNA165949,GCA_000517785.1,Contig,1.94614,43.1,NA,AZYX01,22,1709,2014-01-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/517/785/GCA_000517785.1_VspAS16v1.0,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/517/785/GCF_000517785.1_VspAS16v1.0,Homo sapiens,NA
Veillonella sp. CAG:933,Bacteria;Terrabacteria group;Firmicutes,,SAMEA3138459,PRJEB1038,GCA_000431435.1,Scaffold,2.88575,42,NA,CAWP01,170,2777,2013-05-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/431/435/GCA_000431435.1_MGS933,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/431/435/GCF_000431435.1_MGS933,Homo sapiens,NA
Veillonella sp. CHU110,Bacteria;Terrabacteria group;Firmicutes,CHU110,SAMN10465592,PRJNA506647,GCA_003992255.1,Contig,1.88192,39.4,NA,RQVA01,43,1582,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/255/GCA_003992255.1_ASM399225v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/255/GCF_003992255.1_ASM399225v1,Homo sapiens,NA
Veillonella sp. CHU594,Bacteria;Terrabacteria group;Firmicutes,CHU594,SAMN10465593,PRJNA506647,GCA_003992265.1,Contig,1.8227,39.3,NA,RQVB01,23,1600,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/265/GCA_003992265.1_ASM399226v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/265/GCF_003992265.1_ASM399226v1,Homo sapiens,NA
Veillonella sp. CHU732,Bacteria;Terrabacteria group;Firmicutes,CHU732,SAMN10465594,PRJNA506647,GCA_003992085.1,Contig,1.97231,39.5,NA,RQVC01,42,1648,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/085/GCA_003992085.1_ASM399208v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/085/GCF_003992085.1_ASM399208v1,Homo sapiens,NA
Veillonella sp. CHU740,Bacteria;Terrabacteria group;Firmicutes,CHU740,SAMN10465595,PRJNA506647,GCA_003992055.1,Contig,1.89384,39.3,NA,RQVD01,35,1608,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/055/GCA_003992055.1_ASM399205v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/055/GCF_003992055.1_ASM399205v1,Homo sapiens,NA
Veillonella sp. CLA-AA-H247,Bacteria;Terrabacteria group;Firmicutes,CLA-AA-H247,SAMN22081892,PRJNA767532,GCA_020687175.1,Contig,2.07624,38.7,NA,JAJEQD01,48,1859,2021-10-31T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/020/687/175/GCA_020687175.1_ASM2068717v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/687/175/GCF_020687175.1_ASM2068717v1,Homo sapiens,NA
Veillonella sp. CNR 79/14,Bacteria;Terrabacteria group;Firmicutes,CNR 79/14,SAMN10465599,PRJNA506647,GCA_003992185.1,Contig,1.77693,39.4,NA,RQVH01,51,1564,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/185/GCA_003992185.1_ASM399218v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/185/GCF_003992185.1_ASM399218v1,Homo sapiens,NA
Veillonella sp. DNF00869,Bacteria;Terrabacteria group;Firmicutes,DNF00869,SAMN04324904,PRJNA257378,GCA_001553345.1,Scaffold,1.66429,39.3,NA,LSDQ01,27,1456,2016-02-08T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/553/345/GCA_001553345.1_ASM155334v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/553/345/GCF_001553345.1_ASM155334v1,Homo sapiens,NA
Veillonella sp. HPA0037,Bacteria;Terrabacteria group;Firmicutes,HPA0037,SAMN02596981,PRJNA169494,GCA_000411535.1,Scaffold,2.07161,39,NA,ATCG01,3,1813,2013-06-13T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/411/535/GCA_000411535.1_Veil_sp_HPA0037_V1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/411/535/GCF_000411535.1_Veil_sp_HPA0037_V1,Homo sapiens,NA
Veillonella sp. M12,Bacteria;Terrabacteria group;Firmicutes,M12,SAMN15815150,PRJNA656402,GCA_014306175.1,Contig,2.04146,38.6,NA,JACRWI01,20,1796,2020-08-26T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/306/175/GCA_014306175.1_ASM1430617v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/306/175/GCF_014306175.1_ASM1430617v1,Homo sapiens,NA
Veillonella sp. oral taxon 158 str. F0412,Bacteria;Terrabacteria group;Firmicutes,F0412,SAMN00116785,PRJNA52053,GCA_000183505.2,Contig,2.17675,38.9,NA,AENU01,21,1863,2010-12-02T15:24:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/505/GCA_000183505.2_ASM18350v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/505/GCF_000183505.1_ASM18350v1,Homo sapiens,NA
Veillonella sp. oral taxon 780 str. F0422,Bacteria;Terrabacteria group;Firmicutes,F0422,SAMN00195310,PRJNA61835,GCA_000221605.2,Contig,1.73101,39.4,NA,AFUJ01,75,1457,2011-07-25T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/221/605/GCA_000221605.2_ASM22160v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/221/605/GCF_000221605.1_ASM22160v1,Homo sapiens,NA
Veillonella sp. S12025-13,Bacteria;Terrabacteria group;Firmicutes,S12025-13,SAMD00199104,PRJDB3830,GCA_018406505.1,Complete,2.07281,38.6,chromosome:NZ_AP022322.1/AP022322.1,,1,1833,2021-04-02T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/406/505/GCA_018406505.1_ASM1840650v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/406/505/GCF_018406505.1_ASM1840650v1,Homo sapiens,NA
Veillonella sp. S13053-19,Bacteria;Terrabacteria group;Firmicutes,S13053-19,SAMD00090156,PRJDB3830,GCA_002959835.1,Contig,2.27809,38.9,NA,PPDA01,17,2023,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/835/GCA_002959835.1_ASM295983v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/835/GCF_002959835.1_ASM295983v1,Homo sapiens,NA
Veillonella sp. S13054-11,Bacteria;Terrabacteria group;Firmicutes,S13054-11,SAMD00090158,PRJDB3830,GCA_002959795.1,Contig,2.08673,38.7,NA,PPCY01,10,1814,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/795/GCA_002959795.1_ASM295979v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/795/GCF_002959795.1_ASM295979v1,Homo sapiens,NA
Veillonella sp. T11011-6,Bacteria;Terrabacteria group;Firmicutes,T11011-6,SAMD00090160,PRJDB3830,GCA_002959755.1,Contig,2.05309,38.9,NA,PPCW01,5,1807,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/755/GCA_002959755.1_ASM295975v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/755/GCF_002959755.1_ASM295975v1,Homo sapiens,NA
Veillonella sp. T14073-2,Bacteria;Terrabacteria group;Firmicutes,T14073-2,SAMD00090154,PRJDB3830,GCA_002959875.1,Contig,2.12085,38.7,NA,PPDC01,16,1946,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/875/GCA_002959875.1_ASM295987v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/875/GCF_002959875.1_ASM295987v1,Homo sapiens,NA
Veillonella sp. T34266-5,Bacteria;Terrabacteria group;Firmicutes,T34266-5,SAMD00090157,PRJDB3830,GCA_002959815.1,Contig,2.06057,39.1,NA,PPCZ01,26,1825,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/815/GCA_002959815.1_ASM295981v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/815/GCF_002959815.1_ASM295981v1,Homo sapiens,NA
Veillonella sp. VA137,Bacteria;Terrabacteria group;Firmicutes,VA137,SAMN10465602,PRJNA506647,GCA_003992015.1,Contig,1.9024,39.6,NA,RQVK01,36,1623,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/015/GCA_003992015.1_ASM399201v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/015/GCF_003992015.1_ASM399201v1,Homo sapiens,NA
Veillonella sp. VA139,Bacteria;Terrabacteria group;Firmicutes,VA139,SAMN10465603,PRJNA506647,GCA_003992005.1,Contig,2.17228,39.5,NA,RQVL01,76,1880,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/005/GCA_003992005.1_ASM399200v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/005/GCF_003992005.1_ASM399200v1,Homo sapiens,NA
Veillonella sp. VA141,Bacteria;Terrabacteria group;Firmicutes,VA141,SAMN10465604,PRJNA506647,GCA_003992175.1,Contig,1.80603,39.2,NA,RQVM01,12,1584,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/175/GCA_003992175.1_ASM399217v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/175/GCF_003992175.1_ASM399217v1,Homo sapiens,NA
Veillonella sp. VA142,Bacteria;Terrabacteria group;Firmicutes,VA142,SAMN10465605,PRJNA506647,GCA_003992135.1,Contig,1.96938,39.1,NA,RQVN01,66,1768,2019-01-04T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/992/135/GCA_003992135.1_ASM399213v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/992/135/GCF_003992135.1_ASM399213v1,Homo sapiens,NA
Veillonella tobetsuensis,Bacteria;Terrabacteria group;Firmicutes,Y6,SAMD00090161,PRJDB3830,GCA_002959935.1,Contig,2.04111,38.5,NA,PPDF01,14,1802,2018-02-27T00:00:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/959/935/GCA_002959935.1_ASM295993v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/959/935/GCF_002959935.1_ASM295993v1,Homo sapiens,representative
Veillonella tobetsuensis,Bacteria;Terrabacteria group;Firmicutes,PAGU 1578,SAMD00163388,PRJDB8051,GCA_005403165.1,Scaffold,2.09863,39,NA,BJCQ01,133,1881,2019-03-26T20:51:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/403/165/GCA_005403165.1_ASM540316v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/403/165/GCF_005403165.1_ASM540316v1,Homo sapiens,NA
Veillonella tobetsuensis,Bacteria;Terrabacteria group;Firmicutes,PAGU 1579,SAMD00163389,PRJDB8051,GCA_005403265.1,Scaffold,2.15192,38.5,NA,BJCR01,129,1894,2019-03-26T20:51:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/403/265/GCA_005403265.1_ASM540326v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/403/265/GCF_005403265.1_ASM540326v1,Homo sapiens,NA
Veillonella tobetsuensis,Bacteria;Terrabacteria group;Firmicutes,ATCC BAA-2400,SAMD00028777,PRJDB3830,GCA_001078375.1,Scaffold,2.16128,38.5,NA,BBXI01,48,1919,2015-07-06T14:02:00Z,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/078/375/GCA_001078375.1_ASM107837v1,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/078/375/GCF_001078375.1_ASM107837v1,Homo sapiens,NA